#{"t_start": 1784203429.0314035, "env_id": "snake-image-v0"}
r,l,t
-10.85,7,8.954658
-11.0,6,8.95911
-12.6,9,8.966104
-12.8,8,8.97219
-1.95,8,8.978335
-11.5,6,9.123843
-10.2,2,9.125585
-10.55,2,9.127116
-10.75,4,9.13033
-11.85,6,9.134865
-11.45,7,9.140795
-13.8,16,9.153496
-10.25,3,9.15556
-10.95,3,9.157703
-11.95,7,9.163278
-12.25,7,9.168427
-10.65,3,9.170937
-10.15,3,9.173729
-13.4,8,9.181299
-10.95,3,9.183366
-10.1,2,9.184774
-10.5,5,9.189574
-10.5,2,9.191048
-10.7,5,9.1953
-10.4,2,9.196691
-10.55,2,9.198086
-2.05,9,9.204979
-11.0,6,9.209353
-14.6,21,9.387196
-13.8,9,9.395177
-12.25,6,9.399659
-10.45,3,9.40181
-10.65,3,9.404687
-11.1,5,9.408527
-11.3,9,9.415994
-12.9,8,9.42228
-11.5,4,9.425774
-12.7,9,9.43264
-12.5,5,9.436626
-10.85,3,9.438958
-10.2,2,9.440459
-13.15,7,9.446201
-10.2,2,9.447577
-12.2,9,9.454803
-11.5,5,9.458687
-10.35,3,9.461164
-11.35,3,9.463511
-12.5,12,9.472759
-12.3,9,9.480088
-13.4,9,9.636708
-11.35,7,9.641958
-10.95,3,9.644651
-10.75,4,9.6476
-13.0,9,9.654373
-12.4,9,9.661329
-10.75,3,9.663482
-12.55,4,9.66622
-10.45,3,9.668768
-10.5,2,9.670216
-10.6,4,9.672959
-12.25,7,9.678655
-11.65,8,9.684597
-10.55,6,9.689394
-10.25,3,9.691556
-10.25,2,9.692948
-10.9,5,9.696991
-12.45,8,9.703088
-11.35,7,9.707983
-1.35,7,9.713454
-11.5,4,9.71665
-11.15,3,9.719054
-13.5,8,9.725284
-10.8,5,9.729454
-11.9,9,9.87611
-11.2,4,9.879275
-11.75,7,9.884529
-10.75,3,9.886934
-1.95,11,9.895067
-13.5,9,9.901518
-10.45,3,9.904046
