#{"t_start": 1784226815.766107, "env_id": "snake-v0"}
r,l,t
235.33,493,343.496016
18.78,126,343.814453
-10.07,8,343.848677
-2.39,241,344.450685
48.41,166,344.857175
176.56,364,346.380962
108.08,205,346.900506
146.66,351,347.783047
77.06,304,348.548109
107.38,275,349.233655
186.32,389,350.71401
136.93,323,351.519717
37.37,269,352.202468
17.57,247,352.83725
116.68,346,353.686368
97.2,292,354.724546
-10.47,48,354.84465
77.45,265,355.519265
157.52,266,356.194818
-10.18,19,356.237178
165.53,466,357.400347
117.48,266,358.075848
77.25,285,359.297547
18.8,124,359.616366
68.29,180,360.059316
-0.17,19,360.131206
106.68,345,360.981473
225.56,469,362.146186
97.28,284,363.35576
194.81,541,364.713229
77.59,251,365.349476
77.64,246,365.956869
128.37,178,366.399438
58.76,132,366.723989
76.04,406,368.257516
116.89,325,369.062944
-0.53,55,369.216457
-0.02,4,369.219378
-10.18,19,369.261335
77.81,229,369.828662
157.06,312,370.624866
137.81,235,371.194341
19.5,54,371.346393
38.36,170,372.067585
28.53,152,372.461316
39.26,80,372.66135
29.11,94,372.902359
87.07,304,373.663718
117.79,235,374.262857
58.72,136,374.588965
126.07,408,376.094714
156.06,412,377.105493
-12.0,201,377.616634
117.39,275,378.310907
146.63,354,379.195627
29.13,92,379.432859
215.67,457,381.048288
9.58,45,381.165759
204.8,543,382.525213
107.52,261,383.201291
117.72,242,383.80317
-0.29,31,383.882545
146.68,349,385.053975
196.8,342,385.928118
47.44,263,386.575461
166.22,397,387.579228
87.3,281,388.29749
87.77,234,389.450096
196.04,418,390.496538
36.99,307,391.290391
186.83,338,392.135285
87.39,272,392.8171
125.79,436,394.368289
-10.02,3,394.370527
19.28,76,394.567916
76.53,357,395.452873
38.27,179,395.895221
136.96,320,396.70043
78.28,182,397.17507
146.43,374,398.632141
116.88,326,399.478999
-10.11,12,399.519307
68.67,142,399.913237
107.05,308,400.681432
19.22,82,400.884734
47.26,281,401.602338
125.37,478,403.262252
76.33,377,404.192515
-1.16,118,404.507746
88.0,211,405.032469
18.27,177,405.473175
186.8,341,406.325994
94.74,538,408.288481
156.77,341,409.140866
77.73,237,409.742064
107.39,274,410.427174
78.76,134,410.785929
194.26,596,412.468885
154.7,548,413.834915
156.69,349,414.71151
-12.0,201,415.719299
127.12,303,416.450894
126.98,317,417.251621
58.7,138,417.608055
89.1,101,417.851341
97.84,228,418.418406
165.15,504,420.064783
17.42,262,420.712007
27.21,284,421.428082
88.48,163,421.83184
165.66,453,422.989011
-12.0,201,423.484209
184.52,569,425.40057
236.92,334,426.240631
115.23,491,427.452562
-2.24,226,428.013826
-12.0,201,428.933712
-12.0,201,429.448195
117.27,287,430.142794
65.9,419,431.215064
204.99,524,432.947541
-2.14,216,433.506121
126.13,402,434.513856
58.71,137,434.871204
47.17,290,435.59427
206.13,410,436.604979
147.19,298,437.737369
67.65,244,438.343869
137.47,269,439.030033
156.97,321,439.831815
126.8,335,440.673039
78.44,166,441.08097
56.73,335,442.476714
253.29,699,444.234984
68.7,139,444.591941
117.98,216,445.117112
97.83,229,446.137604
-12.0,201,446.626024
136.05,411,447.665187
116.79,335,448.504761
-10.48,49,448.625594
-12.0,201,449.11521
157.83,235,449.712397
77.9,220,450.718885
205.99,424,451.768125
29.55,50,451.889882
255.29,499,453.163075
-10.27,28,453.216194
9.39,64,453.376577
155.6,458,454.984542
98.04,208,455.507808
88.16,195,455.991414
48.5,157,456.391007
108.31,182,456.835597
-11.17,118,457.146836
146.52,365,458.065772
-0.29,31,458.117334
216.35,389,459.478926
78.09,201,459.965506
-10.07,8,459.999555
136.39,377,460.92819
48.77,130,461.279306
98.08,204,461.771366
78.74,136,462.125178
78.22,188,462.603051
167.32,287,463.715982
214.08,616,465.270084
77.87,223,465.829465
205.66,457,466.955818
87.95,216,468.103317
57.23,285,468.829405
9.3,73,468.996314
77.32,278,469.713807
176.67,353,470.626032
244.3,597,472.722549
77.75,235,473.33164
87.11,300,474.103522
78.16,194,474.587842
28.85,120,474.874323
216.71,353,475.758917
156.68,350,477.041956
28.81,124,477.359667
206.03,420,478.425604
137.59,257,479.066418
265.46,483,480.298407
68.88,121,480.626763
-10.22,23,480.672312
118.62,152,481.483277
127.11,304,482.248744
-10.68,69,482.412702
108.21,192,482.899704
195.86,436,483.995349
117.7,244,484.663751
226.18,407,486.095467
39.0,106,486.372269
-0.41,43,486.462109
67.03,306,487.257741
185.02,519,488.545749
28.02,203,489.066403
127.2,295,490.252502
176.74,346,491.130616
67.99,210,491.654984
-1.28,130,491.979192
-10.14,15,492.018037
8.56,147,492.381173
136.45,371,493.302808
215.91,433,494.880148
75.63,447,496.003304
58.18,190,496.481263
48.98,109,496.762592
-10.06,7,496.767572
57.7,238,497.369292
68.57,152,497.761805
97.95,217,498.875161
78.58,152,499.278214
-12.0,201,499.767601
225.62,463,500.935746
137.17,299,501.691388
58.19,189,502.172481
-0.25,27,502.247426
205.05,518,503.971769
235.68,458,505.130626
166.61,358,506.020375
156.06,412,507.059111
137.09,307,508.323147
78.24,186,508.772606
48.17,190,509.249035
127.19,296,510.007071
97.77,235,510.605711
57.56,252,511.216532
294.17,615,513.517099
107.82,231,514.135326
19.61,43,514.251501
-0.25,27,514.32795
96.09,403,515.336921
127.08,307,516.100439
235.3,496,518.071308
186.33,388,519.042639
285.06,525,520.360169
166.89,330,521.625902
214.49,575,523.071914
78.51,159,523.454652
-10.2,21,523.526528
28.97,108,523.806667
117.36,278,524.496106
244.25,602,526.588789
48.88,119,526.87874
38.02,204,527.397662
176.38,382,528.362611
116.94,320,529.165364
273.63,667,531.40458
107.13,300,532.217545
176.84,336,533.119863
47.39,268,533.848577
-10.17,18,533.89485
116.91,323,535.08731
214.73,551,536.505446
19.62,42,536.59352
156.49,369,537.514059
88.1,201,538.033665
98.14,198,538.522871
-10.19,20,538.565269
196.76,346,540.009462
28.86,119,540.304031
117.22,292,541.064189
58.95,113,541.348512
245.85,442,542.439374
146.57,360,543.848831
77.29,281,544.55117
186.42,379,545.543468
205.49,474,546.766642
186.67,354,547.694561
175.66,454,549.30734
185.68,453,550.558388
7.57,246,551.181694
9.1,93,551.442244
246.31,396,552.90999
244.97,530,554.263054
186.57,364,555.190006
204.57,566,556.682061
156.56,362,558.183251
106.95,318,558.990653
107.75,238,559.604114
117.04,310,560.457146
126.11,404,561.908569
167.3,289,562.644024
137.28,288,563.408621
156.93,325,564.250965
147.31,286,564.984401
225.99,426,566.773042
236.22,404,567.795885
127.09,306,568.620783
236.09,417,569.692427
137.24,292,570.433167
117.92,222,571.397839
87.46,265,572.088133
145.64,453,573.238761
295.17,515,574.555963
265.15,514,576.557141
-10.15,16,576.597806
88.3,181,577.074246
58.49,159,577.480976
256.36,392,578.469893
233.76,650,580.759222
38.42,164,581.168263
127.46,269,581.857848
206.71,352,582.76085
127.53,262,583.438452
165.33,486,585.430387
186.29,392,586.426005
206.17,406,587.455113
215.89,435,588.581957
175.85,435,590.411001
157.07,311,591.17919
98.02,210,591.706033
255.32,496,592.949322
196.32,390,594.580464
19.26,78,594.786059
244.37,590,596.293962
185.62,459,597.432561
244.74,553,599.335377
234.76,550,600.7169
235.69,457,601.874682
176.29,391,603.326629
185.86,435,604.411804
127.48,267,605.098641
19.72,32,605.178417
244.8,547,606.553056
265.75,454,608.16856
294.31,601,609.670712
-12.0,201,610.186458
98.08,204,610.680161
156.17,401,612.237761
185.43,478,613.420243
78.41,169,613.860032
108.4,173,614.297583
-10.17,18,614.340425
117.52,262,614.987155
65.52,457,616.793268
117.74,240,617.395068
48.13,194,617.888133
244.69,558,619.29525
196.66,356,620.183199
204.33,590,622.223482
9.45,58,622.378882
216.03,421,623.426537
58.97,111,623.705165
186.11,410,624.721269
116.58,356,626.211924
88.43,168,626.62024
223.73,652,628.273957
253.31,697,630.615244
48.63,144,630.976941
254.49,579,632.470025
157.22,296,633.202071
175.09,511,635.180532
147.22,295,635.941551
133.08,708,637.726277
68.27,182,638.173313
215.53,471,640.149826
56.92,316,640.973468
254.54,574,642.474082
215.47,477,644.328877
96.96,316,645.175747
176.55,365,646.112613
88.05,206,646.663804
19.16,88,646.897533
196.07,415,648.024981
264.48,581,650.084446
-10.63,64,650.247617
254.57,571,651.73432
87.86,225,652.308194
196.54,368,653.779967
235.51,475,655.013343
78.28,182,655.47078
78.69,141,655.838141
215.53,471,657.028589
225.86,439,658.723131
264.42,587,660.205874
195.4,482,661.472057
266.04,425,663.059671
127.55,260,663.709589
196.92,330,664.567423
176.53,367,665.511455
127.21,294,666.256519
107.76,237,667.522252
185.5,471,668.744941
107.75,238,669.33522
165.06,513,670.753502
-0.48,50,670.886319
38.86,120,671.197964
39.14,92,672.132717
127.17,298,672.911599
136.52,364,673.824906
206.32,391,674.844063
197.28,294,675.578537
58.64,144,675.944718
98.37,175,677.222402
195.86,436,678.335059
137.58,258,678.991942
106.82,331,679.843348
176.89,331,680.693054
117.62,252,681.71312
285.66,465,682.893162
58.85,123,683.18639
215.88,436,684.329604
196.37,385,685.848811
245.78,449,686.999184
38.71,135,687.331047
88.2,191,687.820059
29.14,91,688.063425
118.01,213,688.598126
117.92,222,689.172516
48.74,133,689.501876
186.1,411,691.252381
253.32,696,693.135947
195.37,485,694.458776
147.5,267,695.771651
127.87,228,696.386253
206.03,420,697.46544
48.67,140,697.831506
196.76,346,698.757612
108.26,187,699.254251
254.66,562,701.262219
156.18,400,702.277813
185.63,458,703.448651
176.08,412,704.907674
186.63,358,705.838259
-12.0,201,706.333948
128.22,193,706.818589
215.88,436,707.957391
67.65,244,709.363832
39.18,88,709.580111
118.05,209,710.176659
78.29,181,710.648496
-10.45,46,710.768966
275.04,526,712.156652
146.97,320,713.02965
107.12,301,714.461104
136.55,361,715.416816
156.37,381,716.393228
205.02,521,717.716018
107.97,216,718.933532
235.41,485,720.17196
78.74,136,720.534789
234.89,537,721.915207
196.25,397,723.605704
176.06,414,724.760739
117.81,233,725.395108
-10.08,9,725.430843
-12.0,201,725.963899
177.26,294,726.717154
78.7,140,727.123649
156.79,339,728.749012
136.64,352,729.676393
174.86,534,731.076579
215.3,494,733.025829
215.44,480,734.290754
166.99,320,735.11427
-10.01,2,735.115741
186.97,324,735.973314
245.33,494,737.809972
216.32,392,738.844783
157.59,259,739.500704
176.32,388,740.503552
87.87,224,741.086821
225.79,446,742.921166
245.69,458,744.170149
295.84,448,745.339618
127.25,290,746.097117
137.45,271,747.214442
195.65,457,748.376185
226.61,364,749.309697
226.24,401,750.333266
176.48,372,751.96053
217.19,305,752.742658
137.68,248,753.357376
8.12,191,753.844505
255.29,499,755.106768
254.94,534,757.010762
137.54,262,757.666936
